,country_id,country_value,indicator_name,year,value,region,incomeLevel,lendingType,longitude,latitude
2774,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2022,77.7,Aggregates,Aggregates,Aggregates,,
2775,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2021,74.7,Aggregates,Aggregates,Aggregates,,
2776,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2020,70.3,Aggregates,Aggregates,Aggregates,,
2777,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2019,67.9,Aggregates,Aggregates,Aggregates,,
2778,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2018,65.2,Aggregates,Aggregates,Aggregates,,
2779,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2017,63.5,Aggregates,Aggregates,Aggregates,,
2780,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2016,63.6,Aggregates,Aggregates,Aggregates,,
2781,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2024,,Aggregates,Aggregates,Aggregates,,
2782,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2023,81.3,Aggregates,Aggregates,Aggregates,,
2783,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2022,77.7,Aggregates,Aggregates,Aggregates,,
2784,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2021,74.7,Aggregates,Aggregates,Aggregates,,
2785,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2020,70.3,Aggregates,Aggregates,Aggregates,,
2786,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2019,67.9,Aggregates,Aggregates,Aggregates,,
2787,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2018,65.2,Aggregates,Aggregates,Aggregates,,
2788,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2017,63.5,Aggregates,Aggregates,Aggregates,,
2789,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2016,63.6,Aggregates,Aggregates,Aggregates,,
2790,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2024,,Aggregates,Aggregates,Aggregates,,
2791,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2023,81.3,Aggregates,Aggregates,Aggregates,,
2792,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2022,77.7,Aggregates,Aggregates,Aggregates,,
2793,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2021,74.7,Aggregates,Aggregates,Aggregates,,
2794,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2020,70.3,Aggregates,Aggregates,Aggregates,,
2795,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2019,67.9,Aggregates,Aggregates,Aggregates,,
2796,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2018,65.2,Aggregates,Aggregates,Aggregates,,
2797,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2017,63.5,Aggregates,Aggregates,Aggregates,,
2798,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2016,63.6,Aggregates,Aggregates,Aggregates,,
2799,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2024,,Aggregates,Aggregates,Aggregates,,
2800,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2023,81.3,Aggregates,Aggregates,Aggregates,,
2801,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2022,77.7,Aggregates,Aggregates,Aggregates,,
2802,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2021,74.7,Aggregates,Aggregates,Aggregates,,
2803,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2020,70.3,Aggregates,Aggregates,Aggregates,,
2804,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2019,67.9,Aggregates,Aggregates,Aggregates,,
2805,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2018,65.2,Aggregates,Aggregates,Aggregates,,
2806,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2017,63.5,Aggregates,Aggregates,Aggregates,,
2807,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2016,63.6,Aggregates,Aggregates,Aggregates,,
2808,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2024,,Aggregates,Aggregates,Aggregates,,
2809,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2023,81.3,Aggregates,Aggregates,Aggregates,,
2810,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2022,77.7,Aggregates,Aggregates,Aggregates,,
2811,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2021,74.7,Aggregates,Aggregates,Aggregates,,
2812,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2020,70.3,Aggregates,Aggregates,Aggregates,,
2813,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2019,67.9,Aggregates,Aggregates,Aggregates,,
2814,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2018,65.2,Aggregates,Aggregates,Aggregates,,
2815,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2017,63.5,Aggregates,Aggregates,Aggregates,,
2816,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2016,63.6,Aggregates,Aggregates,Aggregates,,
2817,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2024,,Aggregates,Aggregates,Aggregates,,
2818,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2023,81.3,Aggregates,Aggregates,Aggregates,,
2819,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2022,77.7,Aggregates,Aggregates,Aggregates,,
2820,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2021,74.7,Aggregates,Aggregates,Aggregates,,
2821,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2020,70.3,Aggregates,Aggregates,Aggregates,,
2822,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2019,67.9,Aggregates,Aggregates,Aggregates,,
2823,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2018,65.2,Aggregates,Aggregates,Aggregates,,
2824,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2017,63.5,Aggregates,Aggregates,Aggregates,,
2825,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2016,63.6,Aggregates,Aggregates,Aggregates,,
2826,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2024,,Aggregates,Aggregates,Aggregates,,
2827,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2023,81.3,Aggregates,Aggregates,Aggregates,,
2828,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2022,77.7,Aggregates,Aggregates,Aggregates,,
2829,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2021,74.7,Aggregates,Aggregates,Aggregates,,
2830,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2020,70.3,Aggregates,Aggregates,Aggregates,,
2831,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2019,67.9,Aggregates,Aggregates,Aggregates,,
2832,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2018,65.2,Aggregates,Aggregates,Aggregates,,
2833,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2017,63.5,Aggregates,Aggregates,Aggregates,,
2834,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2016,63.6,Aggregates,Aggregates,Aggregates,,
2835,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2024,,Aggregates,Aggregates,Aggregates,,
2836,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2023,81.3,Aggregates,Aggregates,Aggregates,,
2837,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2022,77.7,Aggregates,Aggregates,Aggregates,,
2838,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2021,74.7,Aggregates,Aggregates,Aggregates,,
2839,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2020,70.3,Aggregates,Aggregates,Aggregates,,
2840,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2019,67.9,Aggregates,Aggregates,Aggregates,,
2841,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2018,65.2,Aggregates,Aggregates,Aggregates,,
2842,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2017,63.5,Aggregates,Aggregates,Aggregates,,
2843,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2016,63.6,Aggregates,Aggregates,Aggregates,,
2844,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2024,,Aggregates,Aggregates,Aggregates,,
2845,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2023,81.3,Aggregates,Aggregates,Aggregates,,
2846,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2022,77.7,Aggregates,Aggregates,Aggregates,,
2847,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2021,74.7,Aggregates,Aggregates,Aggregates,,
2848,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2020,70.3,Aggregates,Aggregates,Aggregates,,
2849,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2019,67.9,Aggregates,Aggregates,Aggregates,,
2850,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2018,65.2,Aggregates,Aggregates,Aggregates,,
2851,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2017,63.5,Aggregates,Aggregates,Aggregates,,
2852,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2016,63.6,Aggregates,Aggregates,Aggregates,,
2853,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2024,,Aggregates,Aggregates,Aggregates,,
2854,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2023,81.3,Aggregates,Aggregates,Aggregates,,
2855,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2022,77.7,Aggregates,Aggregates,Aggregates,,
2856,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2021,74.7,Aggregates,Aggregates,Aggregates,,
2857,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2020,70.3,Aggregates,Aggregates,Aggregates,,
2858,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2019,67.9,Aggregates,Aggregates,Aggregates,,
2859,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2018,65.2,Aggregates,Aggregates,Aggregates,,
2860,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2017,63.5,Aggregates,Aggregates,Aggregates,,
2861,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2016,63.6,Aggregates,Aggregates,Aggregates,,
2862,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2024,,Aggregates,Aggregates,Aggregates,,
2863,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2023,81.3,Aggregates,Aggregates,Aggregates,,
2864,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2022,77.7,Aggregates,Aggregates,Aggregates,,
2865,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2021,74.7,Aggregates,Aggregates,Aggregates,,
2866,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2020,70.3,Aggregates,Aggregates,Aggregates,,
2867,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2019,67.9,Aggregates,Aggregates,Aggregates,,
2868,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2018,65.2,Aggregates,Aggregates,Aggregates,,
2869,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2017,63.5,Aggregates,Aggregates,Aggregates,,
2870,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2016,63.6,Aggregates,Aggregates,Aggregates,,
2871,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2024,,Aggregates,Aggregates,Aggregates,,
2872,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2023,81.3,Aggregates,Aggregates,Aggregates,,
2873,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2022,77.7,Aggregates,Aggregates,Aggregates,,
2874,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2021,74.7,Aggregates,Aggregates,Aggregates,,
2875,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2020,70.3,Aggregates,Aggregates,Aggregates,,
2876,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2019,67.9,Aggregates,Aggregates,Aggregates,,
2877,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2018,65.2,Aggregates,Aggregates,Aggregates,,
2878,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2017,63.5,Aggregates,Aggregates,Aggregates,,
2879,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2016,63.6,Aggregates,Aggregates,Aggregates,,
2880,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2024,,Aggregates,Aggregates,Aggregates,,
2881,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2023,81.3,Aggregates,Aggregates,Aggregates,,
2882,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2022,77.7,Aggregates,Aggregates,Aggregates,,
2883,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2021,74.7,Aggregates,Aggregates,Aggregates,,
2884,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2020,70.3,Aggregates,Aggregates,Aggregates,,
2885,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2019,67.9,Aggregates,Aggregates,Aggregates,,
2886,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2018,65.2,Aggregates,Aggregates,Aggregates,,
2887,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2017,63.5,Aggregates,Aggregates,Aggregates,,
2888,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2016,63.6,Aggregates,Aggregates,Aggregates,,
2889,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2024,,Aggregates,Aggregates,Aggregates,,
2890,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2023,81.3,Aggregates,Aggregates,Aggregates,,
2891,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2022,77.7,Aggregates,Aggregates,Aggregates,,
2892,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2021,74.7,Aggregates,Aggregates,Aggregates,,
2893,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2020,70.3,Aggregates,Aggregates,Aggregates,,
2894,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2019,67.9,Aggregates,Aggregates,Aggregates,,
2895,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2018,65.2,Aggregates,Aggregates,Aggregates,,
2896,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2017,63.5,Aggregates,Aggregates,Aggregates,,
2897,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2016,63.6,Aggregates,Aggregates,Aggregates,,
2898,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2024,,Aggregates,Aggregates,Aggregates,,
2899,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2023,81.3,Aggregates,Aggregates,Aggregates,,
2900,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2022,77.7,Aggregates,Aggregates,Aggregates,,
2901,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2021,74.7,Aggregates,Aggregates,Aggregates,,
2902,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2020,70.3,Aggregates,Aggregates,Aggregates,,
2903,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2019,67.9,Aggregates,Aggregates,Aggregates,,
2904,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2018,65.2,Aggregates,Aggregates,Aggregates,,
2905,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2017,63.5,Aggregates,Aggregates,Aggregates,,
2906,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2016,63.6,Aggregates,Aggregates,Aggregates,,
2907,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2024,,Aggregates,Aggregates,Aggregates,,
2908,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2023,81.3,Aggregates,Aggregates,Aggregates,,
2909,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2022,77.7,Aggregates,Aggregates,Aggregates,,
2910,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2021,74.7,Aggregates,Aggregates,Aggregates,,
2911,ZH,Africa Eastern and Southern,Mobile cellular subscriptions (per 100 people),2020,70.3,Aggregates,Aggregates,Aggregates,,
